"MacroTrends Data Download"
"SCHW - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2018-05-16,55.1312,55.5908,55.0280,55.2250,7406750
2018-05-17,55.3375,56.0691,55.0749,55.6377,6028389
2018-05-18,55.6095,55.7877,55.2250,55.4688,3312043
2018-05-21,55.8440,56.4818,55.6564,55.7502,6876388
2018-05-22,55.9659,56.3174,55.7830,55.8909,6790440
2018-05-23,55.4688,55.6658,54.6471,55.2719,5026439
2018-05-24,54.9436,55.0093,53.8369,54.5309,7279481
2018-05-25,54.2589,54.4090,53.2741,53.7431,6375057
2018-05-29,52.9833,53.2319,51.4076,51.7171,8237095
2018-05-30,52.6644,52.8895,51.9511,52.5331,7637904
2018-05-31,52.3831,52.7676,51.9845,52.1673,9514286
2018-06-01,53.0209,53.4804,52.8427,53.2084,6694438
2018-06-04,53.5461,53.7055,53.1428,53.3304,4588454
2018-06-05,53.0115,53.4148,52.6457,52.8051,4364900
2018-06-06,53.1146,54.3527,53.1146,54.3527,4799281
2018-06-07,54.5028,54.6341,53.2553,53.7806,3851875
2018-06-08,53.7337,54.1862,53.4242,54.1464,2843591
2018-06-11,54.2589,54.4371,53.7055,53.8462,2731952
2018-06-12,54.1182,54.1698,53.4429,53.7524,3495421
2018-06-13,53.8369,54.6059,53.4804,53.7993,4353906
2018-06-14,54.0151,54.2402,52.5331,53.0959,6049696
2018-06-15,52.8427,53.0865,51.9329,52.6082,8366326
2018-06-18,52.0079,52.2424,51.6046,52.0360,5051678
2018-06-19,51.3232,52.0595,51.1263,51.8391,4881926
2018-06-20,52.0267,52.6644,51.9516,52.0923,3743697
2018-06-21,51.8766,52.1298,51.1919,51.8766,4311039
2018-06-22,52.3268,52.3737,51.4451,51.4920,7593533
2018-06-25,51.1169,51.1451,49.4567,50.0945,6193418
2018-06-26,50.1227,50.3525,49.7194,49.7756,5021456
2018-06-27,49.9163,50.3478,48.6783,48.6783,6768809
2018-06-28,48.6783,48.8190,47.9373,48.5001,7194098
2018-06-29,48.9878,49.2316,47.8810,47.9279,6827650
2018-07-02,47.4214,48.1390,47.1963,48.1155,6474768
2018-07-03,48.3031,48.4907,47.0744,47.1213,2490104
2018-07-05,47.4308,47.4308,46.3522,46.4085,8985588
2018-07-06,46.4179,47.8904,46.2866,47.5059,6753250
2018-07-09,47.7403,48.7908,47.6841,48.6783,6144769
2018-07-10,48.6783,48.7533,47.8623,47.9373,5352812
2018-07-11,47.5621,47.8482,47.1213,47.3370,6401973
2018-07-12,47.6278,47.8248,47.2151,47.5997,5749847
2018-07-13,47.5715,47.6278,46.8024,47.4777,4965955
2018-07-16,47.6372,48.1952,47.5152,47.8904,6211244
2018-07-17,49.2692,50.4416,49.2316,49.5974,8637246
2018-07-18,49.8413,50.8918,49.8225,50.8543,7565288
2018-07-19,50.5635,50.7136,49.4474,49.5974,6194448
2018-07-20,49.2973,49.3723,48.7064,48.9127,8036792
2018-07-23,48.9127,49.4531,48.7721,49.3442,3954546
2018-07-24,49.6631,50.2821,49.1566,49.5787,5280458
2018-07-25,49.5505,49.8132,49.2035,49.6537,5445131
2018-07-26,49.7850,49.9304,49.2785,49.3817,4841136
2018-07-27,49.4755,49.7194,48.9034,49.2879,3362084
2018-07-30,49.4286,49.4755,48.0686,48.1343,4894310
2018-07-31,48.4907,48.5282,47.7122,47.8904,5523315
2018-08-01,48.2937,49.3442,46.5867,47.7216,15252642
2018-08-02,47.0838,47.3558,46.6524,47.0181,7535813
2018-08-03,47.2620,47.5340,46.8587,47.1682,4219492
2018-08-06,47.1307,47.3370,46.8118,47.2714,5060215
2018-08-07,47.5528,48.6501,47.4121,47.6372,4598578
2018-08-08,47.6372,47.6372,47.2901,47.3652,4679636
2018-08-09,47.4019,47.9191,47.2985,47.7028,3993665
2018-08-10,47.1856,47.6840,46.8189,47.5900,4341718
2018-08-13,47.6558,47.9285,47.0775,47.1198,4798143
2018-08-14,47.2515,47.6746,47.2233,47.5148,3485070
2018-08-15,47.0164,47.5430,46.8471,47.2421,4024518
2018-08-16,47.4395,48.3470,47.3267,48.0790,3501177
2018-08-17,47.9567,47.9661,47.3173,47.8627,3627104
2018-08-20,47.9567,48.4551,47.9003,48.3517,2728710
2018-08-21,46.8189,47.7404,46.3770,47.1762,16320410
2018-08-22,46.9882,48.4269,46.9224,47.8909,4539457
2018-08-23,47.9097,47.9473,46.9358,47.1762,4859557
2018-08-24,47.4583,47.8721,47.4019,47.5336,3752517
2018-08-27,47.7969,48.6996,47.7969,48.3046,5548922
2018-08-28,48.5021,48.7090,48.1260,48.1824,4616919
2018-08-29,48.2858,48.6338,48.0884,48.2670,5642830
2018-08-30,48.0978,48.2285,47.4960,47.5430,4274325
2018-08-31,47.3737,47.8533,47.2127,47.7592,5005234
2018-09-04,47.7498,48.5021,47.5900,48.2576,3872881
2018-09-05,48.0790,48.3517,47.4536,47.5054,3995146
2018-09-06,47.4866,47.7404,46.2171,46.5556,7569935
2018-09-07,46.7625,47.3737,46.3205,47.1668,7999779
2018-09-10,47.4866,47.8627,47.3737,47.5994,5688268
2018-09-11,47.5054,48.1871,47.4866,47.9379,5720571
2018-09-12,47.9567,48.0696,47.5618,47.6840,5571089
2018-09-13,47.7875,47.9285,47.3549,47.4113,5850934
2018-09-14,47.5712,48.4880,47.5712,48.1072,4528229
2018-09-17,48.2294,48.4175,47.1292,47.3173,5915994
2018-09-18,47.3079,47.7922,47.2233,47.5994,4134129
2018-09-19,47.7969,48.9817,47.7875,48.8876,7506547
2018-09-20,49.2074,49.5553,48.7936,48.9629,4990526
2018-09-21,49.2450,49.2638,48.6808,48.7466,10145739
2018-09-24,48.6996,48.7372,48.2200,48.4833,3408126
2018-09-25,48.5679,48.6526,48.1119,48.5397,3002263
2018-09-26,48.6432,48.7654,47.6370,47.6934,4720896
2018-09-27,47.7969,47.8721,47.4113,47.5054,4687087
2018-09-28,47.2609,47.2891,46.1325,46.2171,8910938
2018-10-01,46.4052,46.7813,46.2829,46.5932,8177283
2018-10-02,46.5650,46.9412,46.0573,46.8753,5372752
2018-10-03,47.3643,48.0602,47.2421,47.7686,6494761
2018-10-04,47.9661,49.3390,47.7686,48.5961,8713316
2018-10-05,48.7936,49.0380,48.0696,48.4081,5824669
2018-10-08,48.1918,48.7372,47.9943,48.5867,4978923
2018-10-09,48.3140,49.2262,48.2670,49.0569,5211701
2018-10-10,48.9723,49.0569,46.6120,46.6309,10251321
2018-10-11,46.4240,47.0728,44.7972,45.2580,11334744
2018-10-12,46.4616,46.5180,44.9383,46.0855,9760448
2018-10-15,46.0761,46.4803,44.7878,44.7972,7733399
2018-10-16,45.1922,45.5307,44.3271,45.3520,12448544
2018-10-17,45.1545,45.5119,44.2236,45.1733,9183860
2018-10-18,45.1263,45.2392,43.6637,43.9133,8541779
2018-10-19,43.7440,44.6562,43.4902,44.0355,9329299
2018-10-22,44.1390,44.2048,42.8554,42.8789,7684031
2018-10-23,41.7506,42.3147,41.1487,41.8822,13934992
2018-10-24,41.8540,41.9057,39.9169,40.0298,11438732
2018-10-25,40.4999,40.8102,39.7853,40.6034,12270633
2018-10-26,40.0862,40.8855,39.5032,40.6128,13460613
2018-10-29,41.2992,42.0232,40.6034,41.0923,13380782
2018-10-30,41.7223,42.9448,41.5531,42.8507,11310780
2018-10-31,43.4055,44.2464,43.3679,43.4808,11654688
2018-11-01,43.5748,43.9086,43.2175,43.6218,7161290
2018-11-02,44.0638,44.4775,43.5560,43.8005,9786557
2018-11-05,43.8475,44.6468,43.6500,44.4587,7046048
2018-11-06,44.2988,45.0041,44.2988,44.9101,5272597
2018-11-07,45.1357,45.8128,44.7032,45.6811,7716406
2018-11-08,45.4261,46.4255,45.3742,45.8504,6938284
2018-11-09,45.6901,45.7467,44.8038,44.9170,7085572
2018-11-12,44.7850,45.0584,43.9364,44.0590,6605139
2018-11-13,44.1721,45.0301,44.0778,44.3607,6032909
2018-11-14,44.7661,45.2281,43.5310,44.1816,7682218
2018-11-15,43.7384,44.8227,43.3519,44.6153,10268966
2018-11-16,44.1061,44.5398,43.9458,44.2758,9703065
2018-11-19,43.7478,44.2193,42.7579,43.3424,7900643
2018-11-20,42.6636,42.8616,41.6076,41.9847,10363929
2018-11-21,42.4467,43.0180,42.1356,42.3053,4814745
2018-11-23,41.9187,42.1167,41.4945,41.5605,3012971
2018-11-26,42.4562,43.1633,42.1922,42.5127,8136257
2018-11-27,42.4656,43.1350,42.3430,42.7390,6842004
2018-11-28,42.8239,43.0973,42.2393,43.0501,7123493
2018-11-29,42.6164,42.9653,41.5982,41.6359,10844358
2018-11-30,41.5510,42.2487,41.4096,42.2393,13690676
2018-12-03,43.1727,43.7148,42.7767,42.8616,9900970
2018-12-04,42.6447,42.7201,40.2923,40.5516,11956781
2018-12-06,39.4768,40.2593,38.7791,40.1650,14379280
2018-12-07,40.0708,40.7779,38.9535,39.0996,9476168
2018-12-10,38.7979,39.0138,37.7891,38.7508,11550175
2018-12-11,39.5051,39.8115,38.7319,38.8922,9064095
2018-12-12,39.5051,40.6648,39.3401,39.4862,11777139
2018-12-13,39.3919,39.9482,38.7744,39.0619,8997061
2018-12-14,38.3925,39.5098,38.1191,38.8356,7750642
2018-12-17,38.5528,39.3401,38.1332,38.3736,7480368
2018-12-18,38.6942,39.0808,37.9022,38.1379,9218603
2018-12-19,38.0814,38.7885,37.1480,37.4497,12819367
2018-12-20,37.1291,37.7938,36.9877,37.3554,13918982
2018-12-21,37.0065,37.8362,36.6954,36.9028,17656475
2018-12-24,36.5917,36.9877,36.0637,36.0637,6655105
2018-12-26,36.0637,38.2417,35.6677,38.2417,9391118
2018-12-27,37.5534,38.7131,37.2375,38.7131,8412425
2018-12-28,39.0431,39.2976,38.4302,38.7131,6725446
2018-12-31,38.9959,39.3825,38.5716,39.1562,4546408
2019-01-02,38.3736,39.4579,38.2605,39.2033,5835131
2019-01-03,38.9865,39.3165,38.1804,38.3925,10235967
2019-01-04,39.1562,40.1933,39.1373,40.0142,7058647
2019-01-07,39.8068,40.6082,39.5993,40.2970,8543657
2019-01-08,40.8910,41.1362,40.2169,40.8062,7784663
2019-01-09,41.0607,41.4096,40.8479,41.3247,5166136
2019-01-10,40.9853,41.4190,40.7968,41.2116,5205495
2019-01-11,40.8345,41.5450,40.7119,41.3153,4217453
2019-01-14,40.9665,41.5887,40.8250,41.2965,5815078
2019-01-15,41.0607,41.7584,40.8722,41.7207,6481747
2019-01-16,43.0407,44.4833,42.4184,44.0307,12598641
2019-01-17,43.7196,44.5493,43.3990,44.2381,7783191
2019-01-18,44.5210,45.4450,44.2476,45.2375,7954753
2019-01-22,44.9264,45.2366,44.4833,44.7567,9036568
2019-01-23,45.2187,45.2187,44.1344,44.6153,6993053
2019-01-24,44.5115,45.1150,44.4455,44.6718,4317676
2019-01-25,45.3978,45.4762,44.8321,45.2281,7786884
2019-01-28,44.7473,45.1338,44.5587,44.8038,7852529
2019-01-29,44.7284,45.0773,44.3795,44.9924,5303343
2019-01-30,45.0773,45.0773,44.0873,44.1910,7874928
2019-01-31,44.0496,44.2617,43.7761,44.0967,8322170
2019-02-01,44.2004,44.8038,44.0967,44.3418,6323275
2019-02-04,44.3135,44.5210,44.1297,44.5021,5377660
2019-02-05,44.5021,44.7850,43.4838,43.9270,11507321
2019-02-06,43.6818,44.0213,43.1821,43.4744,6299284
2019-02-07,43.1444,43.3707,42.2063,42.5976,6526143
2019-02-08,42.2770,42.4279,41.3719,42.2016,6512073
2019-02-11,42.4656,42.6259,41.9564,42.1827,4456229
2019-02-12,42.6636,43.4980,42.5410,43.2576,7018163
2019-02-13,43.6446,44.1036,43.4080,43.5121,6148408
2019-02-14,42.8686,43.1147,42.3387,42.8592,6082474
2019-02-15,43.2945,43.8907,43.1904,43.8717,7000238
2019-02-19,43.5311,44.6667,43.5311,44.5342,4977802
2019-02-20,43.5878,44.0232,43.2424,43.9569,8832256
2019-02-21,43.7676,43.9569,43.1431,43.2661,5519555
2019-02-22,43.4459,43.7014,43.2897,43.6919,3571792
2019-02-25,44.1367,44.4395,43.5027,43.5405,5390953
2019-02-26,43.3134,44.4206,43.3039,44.0610,3938111
2019-02-27,44.0705,44.3638,43.9191,44.0705,3582506
2019-02-28,44.0515,44.1840,43.5121,43.5405,5856563
2019-03-01,43.9948,44.5720,43.9474,44.2976,6911145
2019-03-04,44.4774,44.5342,42.7172,43.1998,6353859
2019-03-05,43.2945,43.5595,42.7929,43.4175,4432296
2019-03-06,43.3796,43.6825,42.7977,42.8308,3776283
2019-03-07,42.5469,42.5953,41.1558,41.6573,7948290
2019-03-08,41.2883,41.3261,40.7914,41.1179,6597850
2019-03-11,41.4018,41.8087,41.1842,41.4397,6048549
2019-03-12,41.5816,41.7898,41.3829,41.6289,4524196
2019-03-13,41.9885,42.2346,41.7898,42.0264,5602019
2019-03-14,41.8939,42.9254,41.6479,42.8686,8525476
2019-03-15,42.7740,43.2377,42.7740,43.0106,7283885
2019-03-18,43.2188,43.5311,43.1620,43.4364,3369401
2019-03-19,43.7960,44.1746,43.1431,43.2850,4461963
2019-03-20,43.1336,43.4554,42.1116,42.1683,8102105
2019-03-21,41.8655,42.1021,41.4302,41.4586,8840267
2019-03-22,40.8151,41.0233,39.3199,39.5565,11708681
2019-03-25,39.6038,39.9823,39.2300,39.5849,7921677
2019-03-26,40.0391,40.4555,39.9445,40.2662,10285454
2019-03-27,40.2189,40.2426,39.3578,39.6606,6557165
2019-03-28,39.7836,40.3987,39.5186,40.3987,8216982
2019-03-29,40.8908,40.9665,40.4176,40.4650,6539590
2019-04-01,41.0233,41.8655,40.8813,41.7614,5281304
2019-04-02,41.5248,42.0359,41.3356,41.9980,4147788
2019-04-03,42.4806,42.5374,42.0359,42.2346,5965476
2019-04-04,42.2346,42.5563,42.2346,42.4617,9045088
2019-04-05,42.5374,42.5753,42.0264,42.1589,6729074
2019-04-08,41.9602,42.3860,41.7614,42.3765,8415966
2019-04-09,41.9223,42.2301,41.7141,42.0643,6747875
2019-04-10,42.0832,42.0832,41.6100,41.8939,5796424
2019-04-11,42.0926,42.3387,41.6857,41.8845,6533527
2019-04-12,42.5847,43.3323,42.5374,42.9159,6814030
2019-04-15,44.2408,44.2408,42.1116,42.6131,7721276
2019-04-16,42.8308,43.3087,42.7361,43.2093,6166219
2019-04-17,43.4554,43.7061,42.8639,43.6257,6529504
2019-04-18,43.3418,43.5311,42.5090,43.1052,5666689
2019-04-22,43.0484,43.1052,42.7551,43.0106,4923474
2019-04-23,42.8876,43.3986,42.6604,43.1147,6883302
2019-04-24,42.9065,42.9065,41.9885,42.6510,4959905
2019-04-25,42.5374,43.3134,42.3671,42.8781,4214622
2019-04-26,42.8592,42.9633,42.0264,42.4901,6664201
2019-04-29,42.6983,43.6068,42.6273,43.4364,5292166
2019-04-30,43.3891,43.6635,42.6888,43.3229,6629027
2019-05-01,43.4932,43.7014,42.6744,43.1147,7019289
2019-05-02,43.0484,43.8433,42.9727,43.4175,4387342
2019-05-03,43.5878,44.0392,43.4459,43.7582,4085658
2019-05-06,42.9538,43.9143,42.6794,43.7771,4663680
2019-05-07,43.2188,43.6683,42.8686,43.2282,7113880
2019-05-08,43.1052,43.6730,43.0768,43.1336,3600677
2019-05-09,42.4901,43.3986,42.1021,43.3607,6288765
2019-05-10,43.1431,43.6730,42.3198,43.3891,6131874
2019-05-13,42.4144,42.5469,41.2788,41.4586,7828980
2019-05-14,41.5226,42.5485,41.4371,42.1210,5098176
2019-05-15,41.4751,41.5796,40.5916,40.6011,10343601
2019-05-16,40.8576,41.9025,40.8053,41.5511,8453720
2019-05-17,41.0951,41.6983,40.8861,41.0476,8971242
2019-05-20,40.9716,41.5891,40.9241,41.3706,7054979
2019-05-21,41.6271,42.0450,41.5131,41.8170,5868630
2019-05-22,41.5511,41.6461,41.2376,41.3896,5378599
2019-05-23,40.9051,40.9051,40.1071,40.4111,9351864
2019-05-24,40.5821,41.1711,40.5821,41.0856,4153236
2019-05-28,41.0191,41.1853,40.6201,40.6486,5174806
2019-05-29,40.2971,40.7721,39.8459,40.6296,6469811
2019-05-30,40.8101,41.1236,40.2401,40.4206,6269962
2019-05-31,39.8126,40.0311,39.3757,39.5277,9217868
2019-06-03,39.3662,40.1309,39.2807,39.5467,7054514
2019-06-04,40.2401,41.7506,40.2211,41.6461,8709480
2019-06-05,41.6651,41.8455,41.1426,41.5891,6189664
2019-06-06,41.5321,41.9358,41.3050,41.7316,5798684
2019-06-07,41.6936,41.7790,40.7103,40.8481,7468434
2019-06-10,41.2756,41.8360,41.0286,41.1426,7054767
2019-06-11,41.5606,41.6841,40.5584,40.7056,7601265
2019-06-12,40.5916,40.7341,39.5942,39.9931,7755376
2019-06-13,40.0691,40.5299,40.0691,40.2401,7258004
2019-06-14,40.2116,40.3351,38.5872,38.9577,14013632
2019-06-17,38.9767,39.3804,38.4590,38.5777,9341264
2019-06-18,38.1502,39.3662,38.0552,38.8627,10193841
2019-06-19,38.9767,39.1952,37.7655,37.8937,12627616
2019-06-20,38.1692,38.3022,37.3903,38.0267,12498797
2019-06-21,38.2737,38.7487,38.1122,38.5967,11441287
2019-06-24,38.1787,38.3212,37.1718,37.1908,9904503
2019-06-25,37.0578,37.5470,36.4118,37.2668,14207521
2019-06-26,37.3998,37.9887,37.3428,37.6847,8437843
2019-06-27,37.7227,38.7012,37.7227,38.1882,10128148
2019-06-28,38.6252,39.1477,38.1122,38.1787,15515652
2019-07-01,38.8342,39.1192,38.4020,38.7202,21482258
2019-07-02,38.4352,38.7012,38.1217,38.1787,6426921
2019-07-03,38.3877,38.5587,38.1407,38.4257,3019524
2019-07-05,38.7772,39.4042,38.6869,38.8152,6522313
2019-07-08,38.3592,38.7867,37.9127,37.9887,7209406
2019-07-09,37.7607,38.2927,37.6277,38.2547,7138845
2019-07-10,37.8937,38.3974,37.3333,37.6752,8561226
2019-07-11,37.8557,38.5112,37.6752,38.4352,6566207
2019-07-12,38.2357,38.3497,37.9032,38.1217,9982672
2019-07-15,38.1882,40.0216,37.8747,38.2832,8655043
2019-07-16,38.9482,40.0311,38.8532,39.5467,16155153
2019-07-17,39.3852,39.5277,38.7629,39.1477,7673782
2019-07-18,39.2427,39.9836,39.0907,39.4042,10955578
2019-07-19,39.6606,40.8861,39.5467,40.5821,12138906
2019-07-22,40.6201,41.2756,40.4301,41.0001,8774205
2019-07-23,41.0951,41.5606,41.0571,41.3516,10276961
2019-07-24,41.3136,42.0640,41.2851,42.0640,11347340
2019-07-25,42.2255,42.3205,41.5653,41.8645,8571957
2019-07-26,41.8740,42.0260,41.5226,41.8455,12260577
2019-07-29,41.7031,41.8835,41.3326,41.5226,7837476
2019-07-30,41.1426,41.2194,40.6581,40.8671,6223447
2019-07-31,41.0096,41.3136,40.6534,41.0571,9018404
2019-08-01,40.7816,40.8623,39.0622,39.2237,21228801
2019-08-02,39.2522,39.4707,38.3117,38.7107,8811908
2019-08-05,37.8272,37.9032,36.5258,36.8963,13878016
2019-08-06,37.3903,37.5897,36.7918,37.4378,9929988
2019-08-07,36.4593,36.5068,35.2434,35.6993,21891089
2019-08-08,35.9664,36.0713,35.4606,35.7373,14451455
2019-08-09,35.4892,35.6324,34.8212,35.1839,13647576
2019-08-12,34.6876,34.8594,34.3632,34.7401,9628652
2019-08-13,34.6686,36.2813,34.6227,35.9568,11458192
2019-08-14,34.8499,35.4320,34.4348,34.9167,13861669
2019-08-15,35.1648,35.3461,34.4538,34.8880,7587123
2019-08-16,35.1648,35.8137,35.0980,35.4415,6311761
2019-08-19,36.1190,36.3481,35.7469,35.9759,5361664
2019-08-20,35.6896,35.8709,35.3175,35.6133,6790544
2019-08-21,36.1381,36.1668,35.6419,35.8900,4950378
2019-08-22,36.2526,36.4149,35.8948,36.1381,6901632
2019-08-23,35.8328,36.2908,34.6876,34.9071,8736678
2019-08-26,35.3079,35.4511,34.8499,34.9930,5920464
2019-08-27,35.1552,35.3986,34.4586,34.4682,9081812
2019-08-28,34.2296,35.1314,34.2105,35.0503,10094382
2019-08-29,35.3938,36.2145,35.3652,36.0332,7658190
2019-08-30,36.4339,36.6630,36.1763,36.5198,6896913
2019-09-03,36.2717,36.3671,35.5942,36.2240,7749754
2019-09-04,36.7679,36.9588,36.5771,36.9015,6904044
2019-09-05,37.6840,38.5238,37.5218,37.8081,9395037
2019-09-06,37.7795,38.2661,37.6363,38.0753,7042223
2019-09-09,38.4379,39.4303,38.4379,39.2204,7962476
2019-09-10,39.4781,40.0315,39.3779,40.0315,8701358
2019-09-11,40.0792,40.8236,39.6117,40.8045,6798528
2019-09-12,40.2319,41.1862,39.7739,41.1003,8829292
2019-09-13,41.6061,41.9878,41.5011,41.6252,6777611
2019-09-16,41.1099,41.7397,41.0240,41.6061,6584970
2019-09-17,41.1576,41.2442,40.6948,41.1385,6254017
2019-09-18,40.7186,41.3771,40.2987,41.2530,6670484
2019-09-19,41.1671,41.3484,40.7854,40.9572,5303889
2019-09-20,41.0240,41.4152,40.7950,40.8236,11012576
2019-09-23,40.3178,40.8570,40.0220,40.6327,4496132
2019-09-24,40.8236,40.9858,39.6689,39.8789,5742297
2019-09-25,39.9075,40.4037,39.7739,39.8884,7366008
2019-09-26,39.7834,39.8884,38.7814,39.0200,8441125
2019-09-27,39.3922,39.7071,39.2681,39.5162,6272315
2019-09-30,39.8311,40.0125,39.4113,39.9170,4983902
2019-10-01,37.9799,38.0524,35.2316,36.0332,35776907
2019-10-02,35.5083,35.6514,34.7449,34.8403,20981104
2019-10-03,34.4872,34.7640,33.3230,33.4948,24578066
2019-10-04,33.4948,34.1532,33.4729,34.0387,14483896
2019-10-07,34.2296,34.4920,33.8193,33.8288,10404788
2019-10-08,33.3994,33.7954,32.9986,33.6189,13205349
2019-10-09,33.9624,34.4108,33.8670,34.0387,14297152
2019-10-10,34.5445,34.9071,34.3441,34.4872,13070817
2019-10-11,35.2984,35.9854,35.1361,35.5751,11354343
2019-10-14,35.3365,36.1000,35.3365,35.9950,9572214
2019-10-15,37.1878,38.3902,36.5198,37.9226,12856854
2019-10-16,36.9111,37.7604,36.9015,37.2355,13131326
2019-10-17,37.7508,37.9083,37.4073,37.6459,7087167
2019-10-18,37.6268,38.2184,37.6268,38.1135,7582743
2019-10-21,38.6765,39.1345,38.3902,39.0296,7693762
2019-10-22,39.0200,39.5401,38.7767,39.0486,7266992
2019-10-23,38.9055,39.6355,38.7910,39.4781,6002279
2019-10-24,39.5258,39.5830,38.7242,39.1154,6364653
2019-10-25,38.8864,39.3731,38.7528,39.1059,3928146
2019-10-28,39.2968,39.8598,39.1727,39.5830,5534541
2019-10-29,39.2968,39.6928,38.9962,39.0868,5708080
2019-10-30,38.8864,39.7548,38.6001,39.4113,5284737
2019-10-31,39.1727,39.4113,38.1803,38.8482,7119724
2019-11-01,39.3254,40.0983,39.3063,39.8693,6238745
2019-11-04,40.3274,41.3341,40.1747,41.2435,8445251
2019-11-05,41.2721,41.6967,40.7186,41.4343,8983808
2019-11-06,41.3007,41.5679,41.0049,41.1099,4888356
2019-11-07,41.7016,42.0082,41.4717,41.6729,5835016
2019-11-08,41.6441,41.9372,41.5196,41.7112,4274161
2019-11-11,41.2993,41.7112,41.2514,41.4142,3455156
2019-11-12,41.5196,42.0561,41.3088,41.6537,3887109
2019-11-13,41.2035,41.2035,40.6239,41.0119,4581474
2019-11-14,40.9065,41.5867,40.6574,41.5579,5357988
2019-11-15,41.9411,42.5734,41.7974,42.4872,7064370
2019-11-18,42.4105,42.4872,41.7256,42.3243,6983082
2019-11-19,42.5638,42.8943,42.3531,42.5351,6093546
2019-11-20,42.2189,42.9279,41.7974,42.8704,6188186
2019-11-21,47.9190,48.8291,45.5049,46.0126,42832601
2019-11-22,45.6773,46.5539,45.4186,46.1755,16852981
2019-11-25,45.6965,47.4113,45.3995,47.2388,37435031
2019-11-26,47.1526,47.6987,46.6161,47.1718,23074264
2019-11-27,47.5071,47.9478,47.1239,47.7466,11805581
2019-11-29,47.4688,47.9190,47.2676,47.4209,4867683
2019-12-02,47.8615,48.2160,47.4879,47.4879,11375190
2019-12-03,46.9610,47.0377,46.2904,46.6161,11198432
2019-12-04,46.5970,47.3155,46.5970,46.9706,6799030
2019-12-05,47.2005,47.2293,46.4629,46.6928,9766882
2019-12-06,47.4879,47.8711,46.8652,46.8940,14627076
2019-12-09,46.8461,46.9898,46.5874,46.8940,7147420
2019-12-10,46.7598,47.1718,46.6257,47.1239,8317651
2019-12-11,46.8748,47.5262,46.8556,47.5167,11000328
2019-12-12,47.7466,49.4758,47.5741,48.9249,16916622
2019-12-13,49.0016,49.2027,47.7178,47.8520,15217075
2019-12-16,48.3789,48.3980,47.5933,47.6316,11036805
2019-12-17,47.4783,47.6172,47.3634,47.4113,9239098
2019-12-18,47.5646,47.5646,46.5108,46.6161,19820287
2019-12-19,46.6161,46.8221,45.9455,46.1755,9618037
2019-12-20,46.2617,46.3671,45.8881,46.0988,15327316
2019-12-23,46.3958,46.7982,46.0126,46.6640,6931795
2019-12-24,46.7598,46.7598,46.3096,46.6640,1819045
2019-12-26,46.7119,46.8652,46.4724,46.5299,3408607
2019-12-27,46.5108,46.6545,46.2377,46.3096,3733589
2019-12-30,46.4629,46.5874,45.7348,45.8114,5121412
2019-12-31,45.8210,45.9264,45.3947,45.5623,8841377
2020-01-02,45.7539,46.3479,45.5528,46.2042,5644779
2020-01-03,45.4474,45.6007,44.9301,45.0354,6698897
2020-01-06,44.6906,45.3995,44.6331,45.3516,6801010
2020-01-07,45.3516,45.9934,45.3133,45.6198,9985114
2020-01-08,45.4761,45.9839,45.3947,45.8976,10887013
2020-01-09,46.4629,46.5012,45.8785,46.0892,9749630
2020-01-10,46.1084,46.1371,45.6198,45.7923,7452948
2020-01-13,46.1467,46.2234,45.7683,46.0030,8905971
2020-01-14,46.0509,46.0988,45.5432,45.7060,8874485
2020-01-15,45.3228,45.6486,44.9588,45.1408,7649087
2020-01-16,45.0163,47.0089,45.0067,46.9419,13752169
2020-01-17,47.0377,47.1909,46.1276,46.3096,10257057
2020-01-21,46.0222,46.8269,45.8114,46.4150,8849867
2020-01-22,46.1276,46.9706,45.8497,46.8748,6699617
2020-01-23,46.3671,46.6161,45.9408,46.3862,8126108
2020-01-24,46.3575,46.4820,45.0259,45.1696,11268053
2020-01-27,44.0679,44.4127,43.6751,43.8380,9537789
2020-01-28,44.2020,44.6283,43.8859,44.3553,7282864
2020-01-29,44.6235,44.7528,43.9625,44.0200,5918724
2020-01-30,43.4931,45.3420,43.4835,45.2079,11536567
2020-01-31,44.6714,44.8630,43.5601,43.6368,12297180
2020-02-03,43.9338,44.9396,43.6655,43.7613,10490481
2020-02-04,44.7001,45.9647,44.5469,45.1025,10595051
2020-02-05,45.8306,46.3192,45.4953,46.2617,9583003
2020-02-06,46.5970,46.7311,45.3324,45.8210,8767561
2020-02-07,45.1217,45.5863,44.9492,45.3228,5680196
2020-02-10,44.9205,45.2170,44.5373,44.8055,6061959
2020-02-11,45.0546,45.9551,44.8917,45.6677,7082188
2020-02-12,46.0797,46.3144,45.5911,45.7827,5136382
2020-02-13,45.5723,45.7742,45.3415,45.4761,5873145
2020-02-14,45.3126,45.5002,44.8895,45.4184,7106602
